sample	mach	seq_date	initial	passed_filter_reads	low_quality_reads	too_many_n_reads	too_short_reads	too_long_reads	raw_total_reads	raw_total_bases	raw_q20_bases	raw_q30_bases	raw_q20_rate	raw_q30_rate	raw_read1_mean_length	raw_read2_mean_length	raw_gc_content	total_reads	total_bases	q20_bases	q30_bases	q20_rate	q30_rate	read1_mean_length	read2_mean_length	gc_content	homozygosity	heterozygosity	genomesize	repeatsize	uniquesize	modelfit	errorrate	num_contigs	num_contigs_mitochondrion	num_contigs_plastid	num_contigs_prokarya	bp_mitochondrion	bp_plastid	bp_prokarya	complete	single_copy	multi_copy	fragmented	missing	n_markers	domain	number_of_scaffolds	number_of_contigs	total_length	percent_gaps	scaffold_n50	contigs_n50	unique_k_mers_assembly	k_mers_total	qv	error	k_mer_set	solid_k_mers	total_k_mers	completeness	depmethod	adjust	readbp	mapadjust	scdepth	estgenomesize
OG352	NOVA	221003	SC	885662740	11511488	16444	24600628	0	921791300	136427501797	131734465894	124914770339	0.965601	0.915613	148	147	0.410221	885662740	131962780830	128063576280	121627042654	0.970452	0.921677	149	148	0.409519	99.868%	0.144971%	973,953,408	88,742,509	885,210,899	97.4917%	0.252051%	16218275	23	5	8	53363	7018	15136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	65985280778	1.00064808366221	57.23	1152210187
OG269	NOVA	221003	SC	598322736	6958122	11186	23118794	0	628410838	92241189927	89101619529	84291201793	0.965963	0.913813	146	146	0.398659	598322736	88982681834	86307973758	81743035190	0.969941	0.91864	148	148	0.398254	99.5936%	0.438934%	1,132,938,943	243,344,403	889,594,541	98.4603%	0.249837%	22539652	70	48	26	142068	75557	49643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	44494003208	0.99818261953722	31.57	1411778009
OG270	NOVA	221003	SC	837433356	8451744	16124	24388344	0	870289568	128446152477	124593960070	118477012673	0.970009	0.922387	147	147	0.396531	837433356	124664160620	121358993673	115527128005	0.973487	0.926707	148	148	0.396384	99.4899%	0.538592%	1,079,741,753	197,808,223	881,933,530	97.6313%	0.458931%	39703775	457	253	105	631919	320331	153404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	62334885212	0.998887518233233	43.58	1431870804
OG325	NOVA	221003	SC	1111864798	11141370	21032	31587630	0	1154614830	170553133514	165250528647	156823037238	0.968909	0.919497	147	147	0.399447	1111864798	165592924039	161051138552	153007651237	0.972573	0.923999	148	148	0.398842	99.5807%	0.429723%	904,687,516	77,806,164	826,881,352	97.8823%	0.209011%	15969129	59	41	18	103752	57227	44847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG297	NOVA	221003	SC	1066353526	11797236	19376	24321864	0	1102492002	163521635271	158284978483	150268432982	0.967976	0.918951	148	148	0.399358	1066353526	158992748381	154516525350	146883832759	0.971846	0.92384	149	149	0.399061	99.6538%	0.362403%	973,913,699	130,436,491	843,477,208	97.3523%	0.278904%	19135349	46	18	16	95896	26314	25262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	79499945032	0.998663767106943	68.12	1168578559
OG434	NOVA	221003	SC	802265524	6487218	14110	17439660	0	826206512	122602813232	118504450821	111694570835	0.966572	0.911028	148	148	0.403697	802265524	119645075580	115996212311	109427327410	0.969503	0.9146	149	149	0.403304	99.3916%	0.622747%	994,088,348	130,264,185	863,824,164	98.1515%	0.30062%	20600823	78	53	27	136280	76180	50262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	59826907914	0.999435405919779	50.77	1179154870
OG282	NOVA	221003	SC	975873484	9867518	17606	25276750	0	1011035358	149684547936	144598133042	136564169845	0.966019	0.912346	148	148	0.403889	975873484	145388531645	140998960334	133320844838	0.969808	0.916997	148	148	0.40342	99.747%	0.264667%	925,068,429	89,518,698	835,549,731	97.8781%	0.222712%	15601475	21	11	14	44685	14462	19514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	72698393304	0.999339093546651	68.71	1058679936
OG433	NOVA	221003	SC	926632898	10975434	17706	21323236	0	958949274	142325081048	137561687699	130315418891	0.966532	0.915618	148	148	0.397562	926632898	138196883114	134149252242	127261938676	0.970711	0.920874	149	149	0.397492	99.8529%	0.170381%	1,010,522,977	194,461,012	816,061,965	98.2018%	0.363665%	23587657	84	39	34	220098	55072	48111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	69101541029	0.998385141627244	49.73	1391909188
OG283	NOVA	221003	SC	522115306	6352950	9598	16397780	0	544875634	80398025192	77787700343	73880857372	0.967532	0.918939	147	147	0.406009	522115306	77762032625	75571703500	71873675272	0.971833	0.924277	148	148	0.405611	99.4018%	0.622751%	907,475,660	98,256,264	809,219,395	97.0688%	0.720648%	24062437	51	14	11	128621	18225	16649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	38882990275	0.998653424996767	28.08	1386790521
OG323	NOVA	221003	SC	291470114	3305720	5292	18361218	0	313142344	45077557821	43639522681	41307569465	0.968099	0.916367	143	143	0.405456	291470114	43084537462	41860134099	39646880570	0.971581	0.920211	147	147	0.404914	99.2929%	0.740975%	992,156,892	117,630,180	874,526,712	99.3043%	0.205222%	17700068	20	9	15	42597	12243	28065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	21545403536	0.998492312388492	18.9	1141441534
OG423	NOVA	221003	SC	1609540014	15787802	29978	36113648	0	1661471442	246516268193	237224922912	222678273834	0.962309	0.903301	148	148	0.39079	1609540014	239986197673	231775585950	217802443138	0.965787	0.907562	149	149	0.390562	99.7529%	0.261413%	1,041,048,406	110,318,587	930,729,819	97.0268%	0.33557%	23917287	27	10	19	66407	14452	24457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG279	NOVA	221003	SC	444528322	4754584	8070	20269986	0	469560962	68596152676	66255141540	62577832998	0.965873	0.912264	146	146	0.405559	444528322	66010572006	64006436269	60510539407	0.969639	0.91668	148	148	0.405006	99.6811%	0.339906%	1,017,136,332	119,298,972	897,837,360	99.0712%	0.412608%	21888528	32	13	35	75548	19217	45082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	33008358907	0.999479644694076	27.9	1183636585
OG353	NOVA	221003	SC	571624018	5700086	10772	17777244	0	595112120	87790464460	85151768486	81033462193	0.969943	0.923033	147	147	0.401425	571624018	85064852329	82846387995	78934156724	0.97392	0.927929	148	148	0.401104	99.0897%	0.922807%	924,777,477	102,582,934	822,194,543	98.2869%	0.200526%	18376925	95	38	20	163737	46141	31257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	42535576710	0.998608993936986	40.78	1044538201
OG324	NOVA	221003	SC	884790314	9299532	16524	28395248	0	922501618	136105868046	131245633711	123955472617	0.964291	0.910728	147	147	0.402296	884790314	131670416733	127534860678	120604323683	0.968592	0.915956	148	148	0.401292	99.4053%	0.607821%	959,606,914	112,378,403	847,228,512	98.071%	0.245035%	18009614	32	12	7	64618	19758	10875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	65841130011	0.998669641564474	59.8	1102547024
OG295	NOVA	221003	SC	1097240902	10796410	18752	25182232	0	1133238296	167949915849	162802102889	154657385637	0.969349	0.920854	148	148	0.399273	1097240902	163552003675	159080556642	151288899324	0.97266	0.92502	149	149	0.399069	99.6386%	0.377193%	974,118,727	130,740,776	843,377,951	97.4583%	0.247137%	18717665	40	20	13	120691	28596	21010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	81779583757	0.999247825857174	69.71	1173997390
OG298	NOVA	221003	SC	573496878	5868632	10758	23288606	0	602664874	88280881836	85584577068	81268151839	0.969458	0.920563	146	146	0.394241	573496878	85271033831	82951575583	78838324537	0.972799	0.924562	148	148	0.393958	99.8051%	0.223853%	1,109,570,553	209,494,157	900,076,396	99.0331%	0.240149%	20139807	63	72	31	150730	147280	64845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	42637729328	0.999221635848134	31.15	1369986524
OG296	NOVA	221003	SC	421204394	3849454	7340	13713260	0	438774448	64580793490	62308459349	58556788178	0.964814	0.906721	147	147	0.399081	421204394	62666536925	60652514865	57049075855	0.967861	0.910359	148	148	0.398721	99.1144%	0.926064%	1,018,560,800	184,918,615	833,642,185	99.0289%	0.413051%	24718270	141	80	34	216332	108237	43919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	31336362060	0.998294357137343	25.66	1223323343
OG326	NOVA	221003	SC	917470082	14864768	17204	25320924	0	957672978	141830656047	136264286333	128567793613	0.960753	0.906488	148	148	0.436877	917470082	136637104897	132069063978	124850943328	0.966568	0.913741	148	148	0.435704	99.3433%	0.667397%	548,635,948	28,708,860	519,927,088	97.0471%	0.268061%	9948617	7	5	14	26005	6062	20085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	68325310198	0.99855489957707	110.26	620596614
OG351	NOVA	221003	SC	251530322	3033250	4670	12016992	0	266585234	38846776386	37646230285	35837640699	0.969095	0.922538	145	145	0.407453	251530322	37310001949	36316417640	34611924547	0.973369	0.927685	148	148	0.406799	99.5771%	0.461289%	946,793,248	92,331,998	854,461,250	99.6518%	0.206686%	15017029	4	0	6	21130	NA	8141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	18656340659	0.998656957399158	17.91	1043292229
OG435	NOVA	221003	SC	758433362	8366554	14474	24934508	0	791748898	117063368214	113028711234	107216771978	0.965534	0.915887	147	147	0.406452	758433362	112850791744	109585955490	104136169708	0.971069	0.922777	148	148	0.40542	99.1446%	0.869344%	901,686,518	99,109,865	802,576,653	97.7346%	0.591889%	30974235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mpileup	IndelRatio	56432487272	0.999477994110005	13.36	4224844361
OG452	NOVA	221209	LP	200400016	5654170	14694	7602146	0	213671026	31718535725	30200928669	28453182227	0.952154	0.897052	148	148	0.460689	200400016	29835299900	28774799274	27223979520	0.964455	0.912475	148	148	0.458429	99.0188%	0.986299%	376,273,100	15,349,747	360,923,354	99.1731%	0.304454%	6766873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG460	NOVA	221209	LP	229596302	3752148	16610	6664382	0	240029442	35562480817	34279208302	32515432415	0.963915	0.914318	148	148	0.419829	229596302	34196649891	33180555848	31541093809	0.970287	0.922345	148	148	0.419312	99.484%	0.53444%	690,650,818	54,409,429	636,241,388	99.3816%	0.278196%	11089042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG264	NOVA	221209	LP	234855966	5401486	16844	6143964	0	246418260	36519940729	35078289828	33119444459	0.960524	0.906887	148	148	0.421778	234855966	35012607278	33889414805	32079318207	0.96792	0.916222	149	149	0.419694	99.5435%	0.462995%	544,331,541	25,381,046	518,950,495	98.9346%	0.259802%	8764730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG466	NOVA	221209	LP	242931298	4960922	17518	5455318	0	253365056	37638847044	36209690002	34234605546	0.96203	0.909555	148	148	0.430402	242931298	36223654069	35090558960	33254923478	0.968719	0.918044	149	149	0.428335	99.6912%	0.316464%	575,751,243	32,458,144	543,293,098	98.9761%	0.244093%	9130556	NA	NA	NA	NA	NA	NA	17	16.4	0.6	13.9	69.1	3640	eukaryota	1668547	1668548	2752092168	0.000%	2394	2394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG414	NOVA	221209	LP	188653474	4174102	13742	8690498	0	201531816	29592976500	28341930765	26787670816	0.957725	0.905204	146	146	0.430557	188653474	27980775076	27073284959	25664196703	0.967567	0.917208	148	148	0.428929	98.9003%	1.10704%	477,863,756	28,177,461	449,686,294	99.4618%	0.252707%	9016053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG374	NOVA	230419	AD	198043198	1655486	124912	8204058	0	208027654	30413778594	29562497389	28198906231	0.97201	0.927175	146	146	0.411739	198043198	29385504713	28649211133	27353468233	0.974944	0.930849	148	148	0.411487	99.5095%	0.52958%	748,289,799	61,054,247	687,235,552	99.6192%	0.203937%	11824801	13	6	5	46484	11339	6740	81.7	81	0.7	8.5	9.8	3640	eukaryota	226688	226688	820059431	0.000%	26009	26009	15407	775852145	60.2428	9.45636e-07	all	711915116	773661323	92.019	mpileup	None	29385504713	1	36.93	795795065
OG388	NOVA	230419	AD	248338420	2945822	131530	9872976	0	261288748	38379926397	37109641778	35176771854	0.966902	0.916541	146	146	0.420424	248338420	36922804759	35884363416	34068461479	0.971875	0.922694	148	148	0.419288	99.1356%	0.881351%	757,015,262	79,783,094	677,232,168	98.9893%	0.204741%	13725789	30	12	18	55936	14724	33820	70	69.1	0.9	12.4	17.6	3640	eukaryota	496117	496117	942731163	0.000%	11115	11115	28613	847242711	57.9366	1.60821e-06	all	729486535	821053493	88.8476	mpileup	None	36922804759	1	43.64	846076133
OG288	NOVA	230419	AD	354770828	4147064	303756	18296272	0	377517920	55092067961	53387439228	50832415059	0.969059	0.922681	145	145	0.402549	354770828	52629880152	51270109788	48898504862	0.974164	0.929102	148	148	0.401624	99.3202%	0.702596%	709,285,596	92,691,094	616,594,502	97.2367%	0.195982%	13682908	55	36	26	97962	51472	35161	66.5	65.8	0.7	12.3	21.2	3640	eukaryota	607781	607781	935757093	0.000%	8589	8589	21703	811649552	58.9506	1.27332e-06	all	661448211	717938974	92.1315	mpileup	None	52629880152	1	59.55	883761210
OG469	NOVA	230419	AD	139172528	6188862	68120	5091972	0	150521482	22314111102	21078233878	19682595323	0.944615	0.882069	148	148	0.480278	139172528	20734854925	19885872429	18666438554	0.959055	0.900244	149	148	0.473919	98.9511%	1.09721%	487,133,196	59,948,907	427,184,289	99.3767%	0.368811%	10233865	89	41	36	148492	58537	51939	63.4	62.6	0.8	11.8	24.8	3640	eukaryota	524294	524294	697373487	0.000%	5239	5239	52425	593414356	53.7602	4.20707e-06	all	478194100	538098694	88.8674	mpileup	None	20734854925	1	37.11	558748495
OG277	NOVA	230419	AD	361621272	10448764	337490	21896200	0	394303726	57271293644	54614888567	51365498406	0.953617	0.89688	145	145	0.421902	361621272	53552694243	51592345069	48679401198	0.963394	0.909	148	148	0.418509	99.5853%	0.438009%	795,895,000	118,015,905	677,879,095	98.6211%	0.315092%	14383577	65	27	13	124811	40215	21070	58.6	57.4	1.2	12.5	28.9	3640	eukaryota	461933	461933	990654031	0.000%	10481	10481	48558	901463985	55.909	2.5651e-06	all	729746561	772375972	94.4807	mpileup	None	53552694243	1	59.65	897730495
OG456	NOVA	230419	AD	307144740	5090422	538892	25225384	0	337999438	48402338080	46853799281	44657055692	0.968007	0.922622	143	143	0.422707	307144740	45379025135	44257902316	42277298696	0.975294	0.931648	147	147	0.419397	99.7698%	0.283048%	1,985,839,868	370,978,175	1,614,861,693	99.5176%	0.188319%	33808291	175	64	115	292904	112604	221833	35.1	33.5	1.6	10.1	54.8	3640	eukaryota	287808	287808	2183637160	0.000%	22834	22834	90423	2177881000	57.0397	1.97712e-06	all	1711023539	1778133962	96.2258	mpileup	None	45379025135	1	19.06	2380701380
OG417	NOVA	230419	AD	548705216	5984770	376660	24835052	0	579901698	84979068849	82351922706	78425688850	0.969085	0.922882	146	146	0.398743	548705216	81528913668	79380088271	75709154309	0.973643	0.928617	148	148	0.397957	98.801%	1.21536%	727,248,036	83,815,536	643,432,500	97.6605%	0.279033%	18940365	75	85	65	134060	143391	105967	57.7	56.4	1.3	13.3	29	3640	eukaryota	1220371	1220371	1282956086	0.000%	2428	2428	46087	1046448983	56.7835	2.09725e-06	all	773001596	840652528	91.9526	mpileup	None	81528913668	1	89.99	906004062
OG410	NOVA	230419	AD	361648470	5748084	257186	18784792	0	386438532	56467431603	54349289032	51415957343	0.962489	0.910542	146	146	0.424112	361648470	53622503374	52004165757	49312316125	0.96982	0.91962	148	148	0.421366	98.9899%	1.01828%	570,685,360	41,806,360	528,879,000	98.889%	0.31408%	11376302	38	16	20	95617	25618	30659	69.9	69.1	0.8	11.4	18.7	3640	eukaryota	543371	543371	776739439	0.000%	8980	8980	32467	660341352	56.3054	2.34134e-06	all	568206617	648845200	87.572	mpileup	None	53622503374	1	83.35	643370241
OG263	NOVA	230419	AD	565893196	28238576	1065886	53332046	0	648529704	93718309791	87425119351	81940617580	0.93285	0.874329	144	144	0.451025	565893196	83615453934	79916920494	75464414130	0.955767	0.902518	147	147	0.445408	97.7683%	2.27078%	994,305,369	252,339,192	741,966,177	98.2092%	0.405956%	32250071	350	86	79	504461	114283	105754	21	19.9	1.1	11.8	67.2	3640	eukaryota	1229245	1229245	1684786163	0.000%	1674	1674	249210	1660201263	51.4578	7.14853e-06	all	980875248	1163672823	84.2913	mpileup	None	83615453934	1	56.76	1473059514
OG385	NOVA	230419	AD	327645880	6646600	168846	12334778	0	346796104	51236258036	49207697049	46564224518	0.960408	0.908814	147	147	0.423001	327645880	48774784232	47243877737	44834543953	0.968613	0.919216	148	148	0.420882	99.6044%	0.411327%	663,713,886	80,684,670	583,029,217	98.7351%	0.292184%	11817700	24	7	15	48247	11231	35058	72.5	71.5	1	11.2	16.3	3640	eukaryota	403079	403079	813683943	0.000%	14329	14329	28152	728160862	57.3493	1.84107e-06	all	618838033	656662631	94.2399	mpileup	None	48774784232	1	62.64	778628376
OG292	NOVA	230419	AD	308540242	4107928	194496	16055332	0	328897998	47937349077	46485756202	44340534630	0.969719	0.924968	145	145	0.423744	308540242	45671631744	44537675196	42559600030	0.975172	0.931861	148	148	0.42263	98.8492%	1.16253%	628,810,691	59,188,950	569,621,741	98.5426%	0.183344%	12499767	136	39	64	224304	51472	94518	67.1	66.1	1	12.7	20.2	3640	eukaryota	505750	505750	856887133	0.000%	6135	6135	19084	775559654	59.3116	1.17176e-06	all	636321134	715500807	88.9337	mpileup	None	45671631744	1	65.08	701820762
OG412	NOVA	230419	AD	179297110	2219464	1036528	36441264	0	218994366	29163019179	28293456202	27055489928	0.970183	0.927733	133	133	0.411047	179297110	26016738964	25386643238	24294389695	0.975781	0.933798	145	145	0.407527	99.254%	1.02184%	969,872,479	219,181,063	750,691,416	99.2168%	0.218525%	15774163	79	65	81	177338	119311	168150	48.9	48.4	0.5	15.8	35.3	3640	eukaryota	611221	611221	1082787826	0.000%	5813	5813	68674	982982969	54.7796	3.32691e-06	all	785423315	899506121	87.3172	mpileup	IndelRatio	26016738964	0.999615012188706	24.42	1065895490
OG464	NOVA	230419	AD	1088851368	16464354	579898	45362896	0	1151258516	169889821234	163859724952	155789511714	0.964506	0.917003	147	147	0.42363	1088851368	161848917009	157387039560	150044761631	0.972432	0.927067	148	148	0.421821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG262	NOVA	230419	AD	8645450	97058	63102	1384392	0	10190002	1381784803	1344932204	1287973685	0.97333	0.932109	135	135	0.414975	8645450	1262301617	1233699645	1182062240	0.977341	0.936434	146	145	0.414042	96.0351%	4.90792%	2,473,136	1,753,859	719,277	88.1859%	8.13979%	1869131	8	6	9	26424	10574	12636	0.5	0.5	0	0.9	98.6	3640	eukaryota	81848	81848	57870234	0.000%	663	663	45035	56233274	44.185	3.81508e-05	all	420471	452433	92.9355	mpileup	None	1262301617	1	18.29	69026172
OG458	NOVA	230419	AD	625894784	17296274	276982	25749678	0	669217718	99022975296	94270292256	88786885378	0.952004	0.896629	147	147	0.421252	625894784	93139513055	89730641090	84854169983	0.9634	0.911044	148	148	0.417562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG287	NOVA	230419	AD	267979034	6264908	373142	19359584	0	293976668	42568386854	40727006532	38441893662	0.956743	0.903062	144	144	0.408741	267979034	39698978534	38369073657	36330854221	0.9665	0.915158	148	148	0.404887	98.9748%	1.04502%	676,579,323	84,985,561	591,593,761	98.5038%	0.273451%	13589902	156	179	70	243916	267883	120694	56.8	56.3	0.5	12.7	30.5	3640	eukaryota	713969	713969	925399442	0.000%	5237	5237	45533	781104167	55.5659	2.77594e-06	all	633006447	728122807	86.9368	mpileup	None	39698978534	1	51.72	767647719
OG402	NOVA	230419	AD	74960046	1113360	52310	3843230	0	79968946	11675060032	11269847255	10697454861	0.965292	0.916266	146	145	0.414504	74960046	11121603656	10802723803	10275212473	0.971328	0.923897	148	148	0.41307	99.3528%	0.733059%	707,421,442	130,085,517	577,335,925	99.5859%	0.222664%	11826349	44	20	26	76727	28122	41444	64	63.4	0.6	13.9	22.1	3640	eukaryota	392090	392090	816101634	0.000%	8250	8250	52941	740118482	54.6771	3.40633e-06	all	601043372	652694138	92.0865	mpileup	None	11121603656	1	13.42	828605696
OG459	NOVA	230419	AD	423169072	11293870	236780	18999544	0	453699266	67110805758	63872961065	60290637873	0.951754	0.898375	147	147	0.420879	423169072	62956071684	60721786035	57562713161	0.96451	0.914331	148	148	0.417879	98.8049%	1.23629%	1,037,248,057	210,148,810	827,099,247	98.935%	0.39653%	23220083	187	50	33	364493	70667	55387	36.3	35.5	0.8	14.4	49.3	3640	eukaryota	1523258	1523258	1570296150	0.000%	2689	2689	135413	1263260524	52.9203	5.1047e-06	all	946647945	1080400831	87.6201	mpileup	IndelRatio	62956071684	0.999688048481514	47.75	1318921189
OG290	NOVA	230419	AD	179884118	4267302	1609210	50477584	0	236238214	30466796706	29401526432	28072184990	0.965035	0.921403	128	128	0.426944	179884118	26010970773	25359792448	24256974282	0.974965	0.932567	144	144	0.421872	99.5655%	0.49717%	712,411,538	133,515,229	578,896,309	99.2659%	0.475717%	11821992	43	13	15	109390	19281	24648	72.6	72	0.6	11.3	16.1	3640	eukaryota	393583	393583	813964431	0.000%	11959	11959	49694	728820465	54.8852	3.24697e-06	all	603389652	653264223	92.3653	mpileup	IndelRatio	26010970773	0.999210453582448	31.6	823821506
OG273	NOVA	230419	AD	122048738	2095876	354010	14862832	0	139361456	19389130579	18763245438	17885671005	0.96772	0.922459	139	139	0.402849	122048738	17883187185	17417864021	16629896954	0.97398	0.929918	146	146	0.398558	99.3478%	0.672206%	594,089,120	27,052,768	567,036,352	99.1313%	0.222118%	9125894	16	1	3	37630	1654	4195	81.4	80.5	0.9	8.6	10	3640	eukaryota	98293	98293	635422045	0.000%	19672	19672	17942	623778791	58.6337	1.3697e-06	all	591048904	641865837	92.0829	mpileup	None	17883187185	1	26.44	676400375
OG281	NOVA	230419	AD	299897424	2424772	140050	19036154	0	321498400	46410482219	45222932024	43352025759	0.974412	0.9341	144	144	0.421802	299897424	44253022196	43296965308	41557674899	0.978396	0.939092	147	147	0.4211	99.5203%	0.505327%	689,255,181	83,071,004	606,184,177	98.5201%	0.162909%	12032790	38	40	21	63584	60592	39095	57	56.3	0.7	16.5	26.5	3640	eukaryota	329330	329330	830719601	0.000%	10312	10312	16291	769579895	59.9652	1.00804e-06	all	643232925	683456244	94.1147	mpileup	None	44253022196	1	53.24	831143812
